GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16445930.0,11165004.0,68.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16445930.0,1918640.0,12.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16445930.0,11967759.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15284469.0,6079389.0,40.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15059560.0,3616672.0,24.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,15912649.0,12623322.0,79.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16445930.0,12139807.0,74.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16445930.0,5895542.0,36.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16445930.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2025549.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16534410.0,13522489.0,82.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15988270.0,13401243.0,84.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15988270.0,12102441.0,76.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16689574.0,2826791.0,17.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15988270.0,10588003.0,66.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15988270.0,1743315.0,11.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15988270.0,11737362.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15114330.0,5853660.0,39.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14895051.0,3460111.0,23.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,15486915.0,12128090.0,78.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15988270.0,12168182.0,76.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15988270.0,5751057.0,36.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1985586.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16250968.0,13065456.0,80.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15704004.0,13182600.0,84.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15704004.0,12021576.0,77.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16406102.0,2777636.0,17.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15704004.0,9534403.0,61.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15704004.0,1390159.0,9.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15704004.0,11600205.0,74.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14930553.0,5431142.0,36.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14726175.0,4128778.0,28.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,15230340.0,12080643.0,79.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15704004.0,11926518.0,76.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15704004.0,5467954.0,35.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1946765.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16100605.0,13103931.0,81.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15542884.0,12893931.0,83.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15542884.0,11575504.0,74.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16254371.0,1853796.0,11.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15542884.0,9421986.0,61.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15542884.0,1382611.0,9.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15542884.0,11258480.0,72.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14669492.0,4740374.0,32.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14508047.0,3675936.0,25.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,15090627.0,11528001.0,76.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15542884.0,11568088.0,74.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15542884.0,3821421.0,25.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1907217.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15872347.0,12970681.0,82.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15310153.0,12439111.0,81.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15310153.0,11132291.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16024645.0,1862310.0,12.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15310153.0,5956632.0,39.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15310153.0,1157980.0,8.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15310153.0,10914956.0,71.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14527702.0,4734539.0,33.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14271984.0,4022439.0,28.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,14866989.0,11241276.0,76.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15310153.0,11179583.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15310153.0,3787782.0,25.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1867287.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15591795.0,12609136.0,81.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15174494.0,12402575.0,82.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15174494.0,11054974.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15899375.0,1783333.0,11.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15174494.0,5759195.0,38.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15174494.0,646328.0,4.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15174494.0,10758785.0,71.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14284719.0,4764469.0,33.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14062723.0,4042746.0,29.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,14749140.0,10699404.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15174494.0,11170283.0,74.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15174494.0,3811513.0,25.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1819508.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15478713.0,12123050.0,78.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15048400.0,12038340.0,80.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15048400.0,10717215.0,71.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15784914.0,1410099.0,9.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15048400.0,5431981.0,36.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15048400.0,116495.0,1.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15048400.0,10544638.0,70.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14068355.0,3797593.0,27.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,13878678.0,3490177.0,25.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,14642793.0,10126258.0,69.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15048400.0,10880006.0,72.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15048400.0,3302773.0,22.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1771370.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15302490.0,11943096.0,78.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14865121.0,11730431.0,79.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14865121.0,10377943.0,70.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14865121.0,4945832.0,33.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14865121.0,112799.0,1.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14865121.0,10363118.0,70.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,14486609.0,9713117.0,67.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14865121.0,10726391.0,72.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14865121.0,3004076.0,20.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1724220.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,15052710.0,11288456.0,75.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14595879.0,11344193.0,78.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14595879.0,9837950.0,67.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14595879.0,4116593.0,28.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14595879.0,54658.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14595879.0,10062865.0,69.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,14253948.0,9189881.0,64.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14595879.0,10172017.0,70.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14595879.0,740644.0,5.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1662823.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14873464.0,10918729.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14429055.0,11185870.0,78.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14429055.0,9449584.0,65.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14429055.0,4407729.0,31.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14429055.0,9022.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14429055.0,9646261.0,67.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,14095086.0,9007287.0,64.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14429055.0,9585092.0,66.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14429055.0,728548.0,5.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1645620.0,0.0,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14767734.0,10829904.0,73.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,14316318.0,11069650.0,77.0
