GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,CASES
GLOBAL,GLOBAL,Global,2014.0,DIPHTHERIA,Diphtheria,7774.0
GLOBAL,GLOBAL,Global,2014.0,JAPENC,Japanese encephalitis,4810.0
GLOBAL,GLOBAL,Global,2014.0,MEASLES,Measles,282078.0
GLOBAL,GLOBAL,Global,2014.0,MUMPS,Mumps,311602.0
GLOBAL,GLOBAL,Global,2014.0,NTETANUS,Neonatal tetanus,2238.0
GLOBAL,GLOBAL,Global,2014.0,PERTUSSIS,Pertussis,186438.0
GLOBAL,GLOBAL,Global,2014.0,POLIO,Poliomyelitis,415.0
GLOBAL,GLOBAL,Global,2014.0,RUBELLA,Rubella,33516.0
GLOBAL,GLOBAL,Global,2014.0,TTETANUS,Total tetanus,12531.0
GLOBAL,GLOBAL,Global,2014.0,TYPHOID,Typhoid,31.0
GLOBAL,GLOBAL,Global,2014.0,YFEVER,Yellow fever,54.0
GLOBAL,GLOBAL,Global,2013.0,CRS,Congenital rubella syndrome,134.0
GLOBAL,GLOBAL,Global,2013.0,DIPHTHERIA,Diphtheria,4680.0
GLOBAL,GLOBAL,Global,2013.0,JAPENC,Japanese encephalitis,3871.0
GLOBAL,GLOBAL,Global,2013.0,MEASLES,Measles,275307.0
GLOBAL,GLOBAL,Global,2013.0,MUMPS,Mumps,516316.0
GLOBAL,GLOBAL,Global,2013.0,NTETANUS,Neonatal tetanus,4149.0
GLOBAL,GLOBAL,Global,2013.0,PERTUSSIS,Pertussis,172109.0
GLOBAL,GLOBAL,Global,2013.0,POLIO,Poliomyelitis,482.0
GLOBAL,GLOBAL,Global,2013.0,RUBELLA,Rubella,101156.0
GLOBAL,GLOBAL,Global,2013.0,TTETANUS,Total tetanus,13532.0
GLOBAL,GLOBAL,Global,2013.0,TYPHOID,Typhoid,19.0
GLOBAL,GLOBAL,Global,2013.0,YFEVER,Yellow fever,294.0
GLOBAL,GLOBAL,Global,2012.0,CRS,Congenital rubella syndrome,302.0
GLOBAL,GLOBAL,Global,2012.0,DIPHTHERIA,Diphtheria,4490.0
GLOBAL,GLOBAL,Global,2012.0,JAPENC,Japanese encephalitis,2351.0
GLOBAL,GLOBAL,Global,2012.0,MEASLES,Measles,212376.0
GLOBAL,GLOBAL,Global,2012.0,MUMPS,Mumps,687934.0
GLOBAL,GLOBAL,Global,2012.0,NTETANUS,Neonatal tetanus,4654.0
GLOBAL,GLOBAL,Global,2012.0,PERTUSSIS,Pertussis,250330.0
GLOBAL,GLOBAL,Global,2012.0,POLIO,Poliomyelitis,294.0
GLOBAL,GLOBAL,Global,2012.0,RUBELLA,Rubella,94277.0
GLOBAL,GLOBAL,Global,2012.0,TTETANUS,Total tetanus,10475.0
GLOBAL,GLOBAL,Global,2012.0,YFEVER,Yellow fever,262.0
GLOBAL,GLOBAL,Global,2011.0,CRS,Congenital rubella syndrome,214.0
GLOBAL,GLOBAL,Global,2011.0,DIPHTHERIA,Diphtheria,5626.0
GLOBAL,GLOBAL,Global,2011.0,JAPENC,Japanese encephalitis,3392.0
GLOBAL,GLOBAL,Global,2011.0,MEASLES,Measles,359332.0
GLOBAL,GLOBAL,Global,2011.0,MUMPS,Mumps,726638.0
GLOBAL,GLOBAL,Global,2011.0,NTETANUS,Neonatal tetanus,4295.0
GLOBAL,GLOBAL,Global,2011.0,PERTUSSIS,Pertussis,173441.0
GLOBAL,GLOBAL,Global,2011.0,POLIO,Poliomyelitis,717.0
GLOBAL,GLOBAL,Global,2011.0,RUBELLA,Rubella,114456.0
GLOBAL,GLOBAL,Global,2011.0,TTETANUS,Total tetanus,12649.0
GLOBAL,GLOBAL,Global,2011.0,YFEVER,Yellow fever,2591.0
GLOBAL,GLOBAL,Global,2010.0,CRS,Congenital rubella syndrome,31.0
GLOBAL,GLOBAL,Global,2010.0,DIPHTHERIA,Diphtheria,4603.0
GLOBAL,GLOBAL,Global,2010.0,JAPENC,Japanese encephalitis,3856.0
GLOBAL,GLOBAL,Global,2010.0,MEASLES,Measles,343806.0
GLOBAL,GLOBAL,Global,2010.0,MUMPS,Mumps,619389.0
GLOBAL,GLOBAL,Global,2010.0,NTETANUS,Neonatal tetanus,5085.0
GLOBAL,GLOBAL,Global,2010.0,PERTUSSIS,Pertussis,161234.0
GLOBAL,GLOBAL,Global,2010.0,POLIO,Poliomyelitis,1412.0
GLOBAL,GLOBAL,Global,2010.0,RUBELLA,Rubella,75961.0
GLOBAL,GLOBAL,Global,2010.0,TTETANUS,Total tetanus,11181.0
GLOBAL,GLOBAL,Global,2010.0,YFEVER,Yellow fever,737.0
GLOBAL,GLOBAL,Global,2009.0,CRS,Congenital rubella syndrome,161.0
GLOBAL,GLOBAL,Global,2009.0,DIPHTHERIA,Diphtheria,4349.0
GLOBAL,GLOBAL,Global,2009.0,JAPENC,Japanese encephalitis,5163.0
GLOBAL,GLOBAL,Global,2009.0,MEASLES,Measles,278637.0
GLOBAL,GLOBAL,Global,2009.0,MUMPS,Mumps,546684.0
GLOBAL,GLOBAL,Global,2009.0,NTETANUS,Neonatal tetanus,5611.0
GLOBAL,GLOBAL,Global,2009.0,PERTUSSIS,Pertussis,166592.0
GLOBAL,GLOBAL,Global,2009.0,POLIO,Poliomyelitis,1789.0
GLOBAL,GLOBAL,Global,2009.0,RUBELLA,Rubella,121378.0
GLOBAL,GLOBAL,Global,2009.0,TTETANUS,Total tetanus,11981.0
GLOBAL,GLOBAL,Global,2009.0,YFEVER,Yellow fever,136.0
GLOBAL,GLOBAL,Global,2008.0,CRS,Congenital rubella syndrome,243.0
GLOBAL,GLOBAL,Global,2008.0,DIPHTHERIA,Diphtheria,4978.0
GLOBAL,GLOBAL,Global,2008.0,JAPENC,Japanese encephalitis,5198.0
GLOBAL,GLOBAL,Global,2008.0,MEASLES,Measles,278751.0
GLOBAL,GLOBAL,Global,2008.0,MUMPS,Mumps,537740.0
GLOBAL,GLOBAL,Global,2008.0,NTETANUS,Neonatal tetanus,6635.0
GLOBAL,GLOBAL,Global,2008.0,PERTUSSIS,Pertussis,148095.0
GLOBAL,GLOBAL,Global,2008.0,POLIO,Poliomyelitis,1736.0
GLOBAL,GLOBAL,Global,2008.0,RUBELLA,Rubella,181029.0
GLOBAL,GLOBAL,Global,2008.0,TTETANUS,Total tetanus,15850.0
GLOBAL,GLOBAL,Global,2008.0,YFEVER,Yellow fever,372.0
GLOBAL,GLOBAL,Global,2007.0,CRS,Congenital rubella syndrome,225.0
GLOBAL,GLOBAL,Global,2007.0,DIPHTHERIA,Diphtheria,4642.0
GLOBAL,GLOBAL,Global,2007.0,JAPENC,Japanese encephalitis,9487.0
GLOBAL,GLOBAL,Global,2007.0,MEASLES,Measles,285031.0
GLOBAL,GLOBAL,Global,2007.0,MUMPS,Mumps,407873.0
GLOBAL,GLOBAL,Global,2007.0,NTETANUS,Neonatal tetanus,6225.0
GLOBAL,GLOBAL,Global,2007.0,PERTUSSIS,Pertussis,139521.0
GLOBAL,GLOBAL,Global,2007.0,POLIO,Poliomyelitis,1390.0
GLOBAL,GLOBAL,Global,2007.0,RUBELLA,Rubella,196501.0
GLOBAL,GLOBAL,Global,2007.0,TTETANUS,Total tetanus,20361.0
GLOBAL,GLOBAL,Global,2007.0,YFEVER,Yellow fever,265.0
GLOBAL,GLOBAL,Global,2006.0,CRS,Congenital rubella syndrome,64.0
GLOBAL,GLOBAL,Global,2006.0,DIPHTHERIA,Diphtheria,4333.0
GLOBAL,GLOBAL,Global,2006.0,JAPENC,Japanese encephalitis,8040.0
GLOBAL,GLOBAL,Global,2006.0,MEASLES,Measles,377576.0
GLOBAL,GLOBAL,Global,2006.0,MUMPS,Mumps,643321.0
GLOBAL,GLOBAL,Global,2006.0,NTETANUS,Neonatal tetanus,8416.0
GLOBAL,GLOBAL,Global,2006.0,PERTUSSIS,Pertussis,127410.0
GLOBAL,GLOBAL,Global,2006.0,POLIO,Poliomyelitis,2023.0
GLOBAL,GLOBAL,Global,2006.0,RUBELLA,Rubella,250102.0
GLOBAL,GLOBAL,Global,2006.0,TTETANUS,Total tetanus,15305.0
GLOBAL,GLOBAL,Global,2006.0,YFEVER,Yellow fever,358.0
GLOBAL,GLOBAL,Global,2005.0,CRS,Congenital rubella syndrome,41.0
GLOBAL,GLOBAL,Global,2005.0,DIPHTHERIA,Diphtheria,8137.0
GLOBAL,GLOBAL,Global,2005.0,JAPENC,Japanese encephalitis,78.0
GLOBAL,GLOBAL,Global,2005.0,MEASLES,Measles,585701.0
GLOBAL,GLOBAL,Global,2005.0,MUMPS,Mumps,619062.0
GLOBAL,GLOBAL,Global,2005.0,NTETANUS,Neonatal tetanus,9848.0
GLOBAL,GLOBAL,Global,2005.0,PERTUSSIS,Pertussis,152784.0
GLOBAL,GLOBAL,Global,2005.0,POLIO,Poliomyelitis,2033.0
GLOBAL,GLOBAL,Global,2005.0,RUBELLA,Rubella,267983.0
GLOBAL,GLOBAL,Global,2005.0,TTETANUS,Total tetanus,15675.0
GLOBAL,GLOBAL,Global,2005.0,YFEVER,Yellow fever,591.0
GLOBAL,GLOBAL,Global,2004.0,CRS,Congenital rubella syndrome,89.0
GLOBAL,GLOBAL,Global,2004.0,DIPHTHERIA,Diphtheria,10069.0
GLOBAL,GLOBAL,Global,2004.0,JAPENC,Japanese encephalitis,39.0
GLOBAL,GLOBAL,Global,2004.0,MEASLES,Measles,513406.0
GLOBAL,GLOBAL,Global,2004.0,MUMPS,Mumps,654216.0
GLOBAL,GLOBAL,Global,2004.0,NTETANUS,Neonatal tetanus,9414.0
GLOBAL,GLOBAL,Global,2004.0,PERTUSSIS,Pertussis,245377.0
GLOBAL,GLOBAL,Global,2004.0,POLIO,Poliomyelitis,1256.0
GLOBAL,GLOBAL,Global,2004.0,RUBELLA,Rubella,308213.0
GLOBAL,GLOBAL,Global,2004.0,TTETANUS,Total tetanus,13987.0
GLOBAL,GLOBAL,Global,2004.0,YFEVER,Yellow fever,1376.0
GLOBAL,GLOBAL,Global,2003.0,CRS,Congenital rubella syndrome,116.0
GLOBAL,GLOBAL,Global,2003.0,DIPHTHERIA,Diphtheria,7154.0
GLOBAL,GLOBAL,Global,2003.0,JAPENC,Japanese encephalitis,37.0
GLOBAL,GLOBAL,Global,2003.0,MEASLES,Measles,679856.0
GLOBAL,GLOBAL,Global,2003.0,MUMPS,Mumps,334524.0
GLOBAL,GLOBAL,Global,2003.0,NTETANUS,Neonatal tetanus,9043.0
GLOBAL,GLOBAL,Global,2003.0,PERTUSSIS,Pertussis,116598.0
GLOBAL,GLOBAL,Global,2003.0,POLIO,Poliomyelitis,784.0
GLOBAL,GLOBAL,Global,2003.0,RUBELLA,Rubella,317415.0
GLOBAL,GLOBAL,Global,2003.0,TTETANUS,Total tetanus,14220.0
GLOBAL,GLOBAL,Global,2003.0,YFEVER,Yellow fever,739.0
GLOBAL,GLOBAL,Global,2002.0,CRS,Congenital rubella syndrome,41.0
GLOBAL,GLOBAL,Global,2002.0,DIPHTHERIA,Diphtheria,9035.0
GLOBAL,GLOBAL,Global,2002.0,JAPENC,Japanese encephalitis,49.0
GLOBAL,GLOBAL,Global,2002.0,MEASLES,Measles,586471.0
GLOBAL,GLOBAL,Global,2002.0,MUMPS,Mumps,487932.0
GLOBAL,GLOBAL,Global,2002.0,NTETANUS,Neonatal tetanus,11633.0
GLOBAL,GLOBAL,Global,2002.0,PERTUSSIS,Pertussis,135944.0
GLOBAL,GLOBAL,Global,2002.0,POLIO,Poliomyelitis,1922.0
GLOBAL,GLOBAL,Global,2002.0,RUBELLA,Rubella,639747.0
GLOBAL,GLOBAL,Global,2002.0,TTETANUS,Total tetanus,31376.0
GLOBAL,GLOBAL,Global,2002.0,YFEVER,Yellow fever,715.0
GLOBAL,GLOBAL,Global,2001.0,CRS,Congenital rubella syndrome,85.0
GLOBAL,GLOBAL,Global,2001.0,DIPHTHERIA,Diphtheria,10725.0
GLOBAL,GLOBAL,Global,2001.0,MEASLES,Measles,849173.0
GLOBAL,GLOBAL,Global,2001.0,MUMPS,Mumps,412341.0
GLOBAL,GLOBAL,Global,2001.0,NTETANUS,Neonatal tetanus,14017.0
GLOBAL,GLOBAL,Global,2001.0,PERTUSSIS,Pertussis,174847.0
GLOBAL,GLOBAL,Global,2001.0,POLIO,Poliomyelitis,496.0
GLOBAL,GLOBAL,Global,2001.0,RUBELLA,Rubella,836332.0
GLOBAL,GLOBAL,Global,2001.0,TTETANUS,Total tetanus,20800.0
GLOBAL,GLOBAL,Global,2001.0,YFEVER,Yellow fever,656.0
GLOBAL,GLOBAL,Global,2000.0,CRS,Congenital rubella syndrome,156.0
GLOBAL,GLOBAL,Global,2000.0,DIPHTHERIA,Diphtheria,11625.0
GLOBAL,GLOBAL,Global,2000.0,MEASLES,Measles,853479.0
GLOBAL,GLOBAL,Global,2000.0,MUMPS,Mumps,544093.0
GLOBAL,GLOBAL,Global,2000.0,NTETANUS,Neonatal tetanus,17935.0
GLOBAL,GLOBAL,Global,2000.0,PERTUSSIS,Pertussis,190475.0
GLOBAL,GLOBAL,Global,2000.0,POLIO,Poliomyelitis,2971.0
GLOBAL,GLOBAL,Global,2000.0,RUBELLA,Rubella,670894.0
GLOBAL,GLOBAL,Global,2000.0,TTETANUS,Total tetanus,23711.0
GLOBAL,GLOBAL,Global,2000.0,YFEVER,Yellow fever,699.0
GLOBAL,GLOBAL,Global,1999.0,CRS,Congenital rubella syndrome,68.0
GLOBAL,GLOBAL,Global,1999.0,DIPHTHERIA,Diphtheria,4810.0
GLOBAL,GLOBAL,Global,1999.0,MEASLES,Measles,752407.0
GLOBAL,GLOBAL,Global,1999.0,MUMPS,Mumps,558122.0
GLOBAL,GLOBAL,Global,1999.0,NTETANUS,Neonatal tetanus,10985.0
GLOBAL,GLOBAL,Global,1999.0,PERTUSSIS,Pertussis,116297.0
GLOBAL,GLOBAL,Global,1999.0,POLIO,Poliomyelitis,7141.0
GLOBAL,GLOBAL,Global,1999.0,RUBELLA,Rubella,875116.0
GLOBAL,GLOBAL,Global,1999.0,TTETANUS,Total tetanus,15951.0
GLOBAL,GLOBAL,Global,1999.0,YFEVER,Yellow fever,216.0
GLOBAL,GLOBAL,Global,1998.0,CRS,Congenital rubella syndrome,14.0
GLOBAL,GLOBAL,Global,1998.0,DIPHTHERIA,Diphtheria,7441.0
GLOBAL,GLOBAL,Global,1998.0,MEASLES,Measles,694466.0
GLOBAL,GLOBAL,Global,1998.0,NTETANUS,Neonatal tetanus,16628.0
GLOBAL,GLOBAL,Global,1998.0,PERTUSSIS,Pertussis,188975.0
GLOBAL,GLOBAL,Global,1998.0,POLIO,Poliomyelitis,6347.0
GLOBAL,GLOBAL,Global,1998.0,RUBELLA,Rubella,130569.0
GLOBAL,GLOBAL,Global,1998.0,TTETANUS,Total tetanus,20469.0
GLOBAL,GLOBAL,Global,1998.0,YFEVER,Yellow fever,309.0
GLOBAL,GLOBAL,Global,1997.0,CRS,Congenital rubella syndrome,33.0
GLOBAL,GLOBAL,Global,1997.0,DIPHTHERIA,Diphtheria,14767.0
GLOBAL,GLOBAL,Global,1997.0,MEASLES,Measles,825673.0
GLOBAL,GLOBAL,Global,1997.0,NTETANUS,Neonatal tetanus,15766.0
GLOBAL,GLOBAL,Global,1997.0,PERTUSSIS,Pertussis,168111.0
GLOBAL,GLOBAL,Global,1997.0,POLIO,Poliomyelitis,5186.0
GLOBAL,GLOBAL,Global,1997.0,RUBELLA,Rubella,125056.0
GLOBAL,GLOBAL,Global,1997.0,TTETANUS,Total tetanus,23145.0
GLOBAL,GLOBAL,Global,1997.0,YFEVER,Yellow fever,193.0
GLOBAL,GLOBAL,Global,1996.0,DIPHTHERIA,Diphtheria,28624.0
GLOBAL,GLOBAL,Global,1996.0,MEASLES,Measles,870218.0
GLOBAL,GLOBAL,Global,1996.0,NTETANUS,Neonatal tetanus,13091.0
GLOBAL,GLOBAL,Global,1996.0,PERTUSSIS,Pertussis,141339.0
GLOBAL,GLOBAL,Global,1996.0,POLIO,Poliomyelitis,4070.0
GLOBAL,GLOBAL,Global,1996.0,TTETANUS,Total tetanus,12537.0
GLOBAL,GLOBAL,Global,1996.0,YFEVER,Yellow fever,439.0
GLOBAL,GLOBAL,Global,1995.0,DIPHTHERIA,Diphtheria,56965.0
GLOBAL,GLOBAL,Global,1995.0,MEASLES,Measles,720391.0
GLOBAL,GLOBAL,Global,1995.0,NTETANUS,Neonatal tetanus,10538.0
GLOBAL,GLOBAL,Global,1995.0,PERTUSSIS,Pertussis,164976.0
GLOBAL,GLOBAL,Global,1995.0,POLIO,Poliomyelitis,7043.0
GLOBAL,GLOBAL,Global,1995.0,TTETANUS,Total tetanus,13019.0
GLOBAL,GLOBAL,Global,1995.0,YFEVER,Yellow fever,1219.0
GLOBAL,GLOBAL,Global,1994.0,DIPHTHERIA,Diphtheria,54816.0
GLOBAL,GLOBAL,Global,1994.0,MEASLES,Measles,926808.0
GLOBAL,GLOBAL,Global,1994.0,NTETANUS,Neonatal tetanus,12872.0
GLOBAL,GLOBAL,Global,1994.0,PERTUSSIS,Pertussis,253822.0
GLOBAL,GLOBAL,Global,1994.0,POLIO,Poliomyelitis,8666.0
GLOBAL,GLOBAL,Global,1994.0,TTETANUS,Total tetanus,48086.0
GLOBAL,GLOBAL,Global,1994.0,YFEVER,Yellow fever,1440.0
GLOBAL,GLOBAL,Global,1993.0,DIPHTHERIA,Diphtheria,31242.0
GLOBAL,GLOBAL,Global,1993.0,MEASLES,Measles,1143945.0
GLOBAL,GLOBAL,Global,1993.0,NTETANUS,Neonatal tetanus,15985.0
GLOBAL,GLOBAL,Global,1993.0,PERTUSSIS,Pertussis,237133.0
GLOBAL,GLOBAL,Global,1993.0,POLIO,Poliomyelitis,10500.0
GLOBAL,GLOBAL,Global,1993.0,TTETANUS,Total tetanus,42530.0
GLOBAL,GLOBAL,Global,1993.0,YFEVER,Yellow fever,410.0
GLOBAL,GLOBAL,Global,1992.0,DIPHTHERIA,Diphtheria,20851.0
GLOBAL,GLOBAL,Global,1992.0,MEASLES,Measles,1481192.0
GLOBAL,GLOBAL,Global,1992.0,NTETANUS,Neonatal tetanus,15829.0
GLOBAL,GLOBAL,Global,1992.0,PERTUSSIS,Pertussis,255494.0
GLOBAL,GLOBAL,Global,1992.0,POLIO,Poliomyelitis,15304.0
GLOBAL,GLOBAL,Global,1992.0,TTETANUS,Total tetanus,39931.0
GLOBAL,GLOBAL,Global,1992.0,YFEVER,Yellow fever,295.0
GLOBAL,GLOBAL,Global,1991.0,DIPHTHERIA,Diphtheria,24738.0
GLOBAL,GLOBAL,Global,1991.0,MEASLES,Measles,1370243.0
GLOBAL,GLOBAL,Global,1991.0,NTETANUS,Neonatal tetanus,23717.0
GLOBAL,GLOBAL,Global,1991.0,PERTUSSIS,Pertussis,430493.0
GLOBAL,GLOBAL,Global,1991.0,POLIO,Poliomyelitis,13274.0
GLOBAL,GLOBAL,Global,1991.0,TTETANUS,Total tetanus,46292.0
GLOBAL,GLOBAL,Global,1991.0,YFEVER,Yellow fever,2712.0
GLOBAL,GLOBAL,Global,1990.0,DIPHTHERIA,Diphtheria,22133.0
GLOBAL,GLOBAL,Global,1990.0,MEASLES,Measles,1325074.0
GLOBAL,GLOBAL,Global,1990.0,NTETANUS,Neonatal tetanus,25293.0
GLOBAL,GLOBAL,Global,1990.0,PERTUSSIS,Pertussis,442492.0
GLOBAL,GLOBAL,Global,1990.0,POLIO,Poliomyelitis,23053.0
GLOBAL,GLOBAL,Global,1990.0,TTETANUS,Total tetanus,64737.0
GLOBAL,GLOBAL,Global,1990.0,YFEVER,Yellow fever,4339.0
GLOBAL,GLOBAL,Global,1989.0,DIPHTHERIA,Diphtheria,29779.0
GLOBAL,GLOBAL,Global,1989.0,MEASLES,Measles,1822390.0
GLOBAL,GLOBAL,Global,1989.0,NTETANUS,Neonatal tetanus,29064.0
GLOBAL,GLOBAL,Global,1989.0,PERTUSSIS,Pertussis,596488.0
GLOBAL,GLOBAL,Global,1989.0,POLIO,Poliomyelitis,26104.0
GLOBAL,GLOBAL,Global,1989.0,TTETANUS,Total tetanus,78693.0
GLOBAL,GLOBAL,Global,1989.0,YFEVER,Yellow fever,3507.0
GLOBAL,GLOBAL,Global,1988.0,DIPHTHERIA,Diphtheria,31526.0
GLOBAL,GLOBAL,Global,1988.0,MEASLES,Measles,1663940.0
GLOBAL,GLOBAL,Global,1988.0,NTETANUS,Neonatal tetanus,31886.0
GLOBAL,GLOBAL,Global,1988.0,PERTUSSIS,Pertussis,523574.0
GLOBAL,GLOBAL,Global,1988.0,POLIO,Poliomyelitis,34617.0
GLOBAL,GLOBAL,Global,1988.0,TTETANUS,Total tetanus,73310.0
GLOBAL,GLOBAL,Global,1988.0,YFEVER,Yellow fever,5344.0
GLOBAL,GLOBAL,Global,1987.0,DIPHTHERIA,Diphtheria,27754.0
GLOBAL,GLOBAL,Global,1987.0,MEASLES,Measles,1682847.0
GLOBAL,GLOBAL,Global,1987.0,NTETANUS,Neonatal tetanus,18985.0
GLOBAL,GLOBAL,Global,1987.0,PERTUSSIS,Pertussis,688441.0
GLOBAL,GLOBAL,Global,1987.0,POLIO,Poliomyelitis,39683.0
GLOBAL,GLOBAL,Global,1987.0,TTETANUS,Total tetanus,75932.0
GLOBAL,GLOBAL,Global,1987.0,YFEVER,Yellow fever,3247.0
GLOBAL,GLOBAL,Global,1986.0,DIPHTHERIA,Diphtheria,29132.0
GLOBAL,GLOBAL,Global,1986.0,MEASLES,Measles,2078696.0
GLOBAL,GLOBAL,Global,1986.0,NTETANUS,Neonatal tetanus,20394.0
GLOBAL,GLOBAL,Global,1986.0,PERTUSSIS,Pertussis,835431.0
GLOBAL,GLOBAL,Global,1986.0,POLIO,Poliomyelitis,32846.0
GLOBAL,GLOBAL,Global,1986.0,TTETANUS,Total tetanus,85859.0
GLOBAL,GLOBAL,Global,1986.0,YFEVER,Yellow fever,1477.0
GLOBAL,GLOBAL,Global,1985.0,DIPHTHERIA,Diphtheria,42335.0
GLOBAL,GLOBAL,Global,1985.0,MEASLES,Measles,2819553.0
GLOBAL,GLOBAL,Global,1985.0,NTETANUS,Neonatal tetanus,17438.0
GLOBAL,GLOBAL,Global,1985.0,PERTUSSIS,Pertussis,1007832.0
GLOBAL,GLOBAL,Global,1985.0,POLIO,Poliomyelitis,38483.0
GLOBAL,GLOBAL,Global,1985.0,TTETANUS,Total tetanus,104546.0
GLOBAL,GLOBAL,Global,1985.0,YFEVER,Yellow fever,138.0
GLOBAL,GLOBAL,Global,1984.0,DIPHTHERIA,Diphtheria,45235.0
GLOBAL,GLOBAL,Global,1984.0,MEASLES,Measles,3026973.0
GLOBAL,GLOBAL,Global,1984.0,NTETANUS,Neonatal tetanus,18483.0
GLOBAL,GLOBAL,Global,1984.0,PERTUSSIS,Pertussis,1025918.0
GLOBAL,GLOBAL,Global,1984.0,POLIO,Poliomyelitis,35084.0
GLOBAL,GLOBAL,Global,1984.0,TTETANUS,Total tetanus,89587.0
GLOBAL,GLOBAL,Global,1984.0,YFEVER,Yellow fever,1012.0
GLOBAL,GLOBAL,Global,1983.0,DIPHTHERIA,Diphtheria,49797.0
GLOBAL,GLOBAL,Global,1983.0,MEASLES,Measles,3586101.0
GLOBAL,GLOBAL,Global,1983.0,NTETANUS,Neonatal tetanus,15870.0
GLOBAL,GLOBAL,Global,1983.0,PERTUSSIS,Pertussis,1362689.0
GLOBAL,GLOBAL,Global,1983.0,POLIO,Poliomyelitis,39973.0
GLOBAL,GLOBAL,Global,1983.0,TTETANUS,Total tetanus,99078.0
GLOBAL,GLOBAL,Global,1983.0,YFEVER,Yellow fever,793.0
GLOBAL,GLOBAL,Global,1982.0,DIPHTHERIA,Diphtheria,60040.0
GLOBAL,GLOBAL,Global,1982.0,MEASLES,Measles,3623758.0
GLOBAL,GLOBAL,Global,1982.0,NTETANUS,Neonatal tetanus,18008.0
GLOBAL,GLOBAL,Global,1982.0,PERTUSSIS,Pertussis,1814178.0
GLOBAL,GLOBAL,Global,1982.0,POLIO,Poliomyelitis,51628.0
GLOBAL,GLOBAL,Global,1982.0,TTETANUS,Total tetanus,115440.0
GLOBAL,GLOBAL,Global,1982.0,YFEVER,Yellow fever,171.0
GLOBAL,GLOBAL,Global,1981.0,DIPHTHERIA,Diphtheria,74098.0
GLOBAL,GLOBAL,Global,1981.0,MEASLES,Measles,4078455.0
GLOBAL,GLOBAL,Global,1981.0,NTETANUS,Neonatal tetanus,13284.0
GLOBAL,GLOBAL,Global,1981.0,PERTUSSIS,Pertussis,1795493.0
GLOBAL,GLOBAL,Global,1981.0,POLIO,Poliomyelitis,65737.0
GLOBAL,GLOBAL,Global,1981.0,TTETANUS,Total tetanus,105679.0
GLOBAL,GLOBAL,Global,1981.0,YFEVER,Yellow fever,238.0
GLOBAL,GLOBAL,Global,1980.0,DIPHTHERIA,Diphtheria,97164.0
GLOBAL,GLOBAL,Global,1980.0,MEASLES,Measles,3852242.0
GLOBAL,GLOBAL,Global,1980.0,NTETANUS,Neonatal tetanus,13005.0
GLOBAL,GLOBAL,Global,1980.0,PERTUSSIS,Pertussis,1968363.0
GLOBAL,GLOBAL,Global,1980.0,POLIO,Poliomyelitis,52630.0
GLOBAL,GLOBAL,Global,1980.0,TTETANUS,Total tetanus,113936.0
GLOBAL,GLOBAL,Global,1980.0,YFEVER,Yellow fever,144.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,CRS,Congenital rubella syndrome,549.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,DIPHTHERIA,Diphtheria,4934.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,INVASIVE_MENING,Invasive meningococcal disease,42.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,JAPENC,Japanese encephalitis,1569.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,MEASLES,Measles,85368.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,MUMPS,Mumps,29282.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,NTETANUS,Neonatal tetanus,132.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,PERTUSSIS,Pertussis,12108.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,POLIO,Poliomyelitis,6.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,RUBELLA,Rubella,3773.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,TTETANUS,Total tetanus,2621.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,TYPHOID,Typhoid,894075.0
WHO_REGIONS,SEAR,South-East Asia Region,2023.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,CRS,Congenital rubella syndrome,554.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,DIPHTHERIA,Diphtheria,3958.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,INVASIVE_MENING,Invasive meningococcal disease,14.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,JAPENC,Japanese encephalitis,1455.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,MEASLES,Measles,49201.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,MUMPS,Mumps,8985.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,NTETANUS,Neonatal tetanus,123.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,PERTUSSIS,Pertussis,9614.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,RUBELLA,Rubella,3728.0
WHO_REGIONS,SEAR,South-East Asia Region,2022.0,TTETANUS,Total tetanus,894.0
